<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.08.21	12:00:00	1888.70	1890.90	1888.28	1889.48	2757	0	1
2023.08.21	13:00:00	1889.48	1889.58	1886.79	1888.68	2753	0	1
2023.08.21	14:00:00	1888.67	1893.15	1887.89	1893.07	3155	0	1
2023.08.21	15:00:00	1893.04	1897.65	1892.80	1897.18	6035	0	1
2023.08.21	16:00:00	1897.18	1898.85	1888.56	1890.03	6952	0	1
2023.08.21	17:00:00	1890.05	1891.28	1885.27	1886.86	5947	0	1
2023.08.21	18:00:00	1886.86	1889.80	1885.95	1889.19	4152	0	1
2023.08.21	19:00:00	1889.20	1893.15	1889.09	1892.60	3029	0	1
2023.08.21	20:00:00	1892.70	1895.40	1892.55	1894.37	3129	0	1
2023.08.21	21:00:00	1894.36	1895.05	1893.86	1894.62	2359	0	1
2023.08.21	22:00:00	1894.62	1895.24	1894.21	1894.36	1870	0	1
2023.08.21	23:00:00	1894.34	1894.90	1894.21	1894.66	580	0	1
2023.08.22	01:00:00	1894.69	1895.14	1894.52	1895.01	353	0	2
2023.08.22	02:00:00	1895.01	1896.05	1894.67	1894.77	685	0	2
2023.08.22	03:00:00	1894.76	1895.81	1893.70	1895.52	1454	0	2
2023.08.22	04:00:00	1895.49	1897.27	1894.31	1895.10	2845	0	1
2023.08.22	05:00:00	1895.10	1897.26	1894.44	1894.45	2585	0	1
2023.08.22	06:00:00	1894.45	1897.15	1894.24	1896.06	1967	0	2
2023.08.22	07:00:00	1896.06	1896.38	1893.85	1893.98	970	0	1
2023.08.22	08:00:00	1893.91	1896.50	1893.91	1895.42	2195	0	2
2023.08.22	09:00:00	1895.42	1900.29	1895.11	1898.92	3652	0	1
2023.08.22	10:00:00	1898.92	1901.94	1898.09	1901.54	3376	0	1
2023.08.22	11:00:00	1901.61	1902.38	1898.38	1899.96	3121	0	1
2023.08.22	12:00:00	1900.03	1903.74	1899.41	1902.81	2796	0	1
2023.08.22	13:00:00	1902.81	1904.46	1901.88	1901.97	3006	0	1
2023.08.22	14:00:00	1901.96	1903.40	1901.50	1902.15	2848	0	1
2023.08.22	15:00:00	1902.15	1903.41	1896.30	1897.41	5404	0	1
2023.08.22	16:00:00	1897.41	1897.60	1889.13	1890.37	4929	0	1
2023.08.22	17:00:00	1890.32	1895.88	1890.11	1895.20	6026	0	1
2023.08.22	18:00:00	1895.18	1899.14	1895.08	1897.86	4591	0	1
2023.08.22	19:00:00	1897.86	1898.94	1896.78	1897.36	2860	0	1
2023.08.22	20:00:00	1897.35	1898.40	1896.96	1897.71	2760	0	1
2023.08.22	21:00:00	1897.74	1897.81	1896.42	1897.18	1587	0	1
2023.08.22	22:00:00	1897.14	1897.71	1896.85	1897.60	1654	0	1
2023.08.22	23:00:00	1897.60	1897.89	1897.10	1897.32	717	0	1
2023.08.23	01:00:00	1897.23	1898.23	1897.23	1898.00	380	0	1
2023.08.23	02:00:00	1898.00	1898.65	1897.77	1898.57	313	0	2
2023.08.23	03:00:00	1898.63	1900.36	1898.48	1899.02	1398	0	2
2023.08.23	04:00:00	1899.03	1901.88	1898.78	1901.65	2734	0	1
2023.08.23	05:00:00	1901.65	1903.05	1900.76	1901.00	2158	0	3
2023.08.23	06:00:00	1900.92	1902.06	1900.15	1901.61	1587	0	2
2023.08.23	07:00:00	1901.61	1903.38	1900.75	1903.31	1406	0	1
2023.08.23	08:00:00	1903.36	1903.97	1902.40	1902.65	2127	0	2
2023.08.23	09:00:00	1902.60	1904.71	1902.27	1902.92	3190	0	1
2023.08.23	10:00:00	1902.90	1904.36	1901.74	1903.59	4062	0	2
2023.08.23	11:00:00	1903.56	1905.50	1903.49	1903.77	3886	0	1
2023.08.23	12:00:00	1903.77	1905.20	1901.88	1902.70	2799	0	1
2023.08.23	13:00:00	1902.66	1904.06	1901.29	1903.32	2587	0	1
2023.08.23	14:00:00	1903.31	1904.64	1902.81	1903.31	2772	0	1
2023.08.23	15:00:00	1903.31	1908.65	1902.68	1903.74	5310	0	1
2023.08.23	16:00:00	1903.74	1918.91	1903.05	1918.01	8149	0	1
2023.08.23	17:00:00	1917.92	1918.30	1914.53	1915.64	7400	0	1
2023.08.23	18:00:00	1915.62	1918.31	1915.49	1918.31	4170	0	1
2023.08.23	19:00:00	1918.31	1920.37	1918.24	1919.78	3548	0	1
2023.08.23	20:00:00	1919.78	1919.88	1917.48	1917.99	3378	0	1
2023.08.23	21:00:00	1917.92	1918.16	1916.31	1916.65	2355	0	1
2023.08.23	22:00:00	1916.65	1917.58	1916.44	1916.83	2125	0	2
2023.08.23	23:00:00	1916.81	1916.94	1914.50	1915.43	1348	0	1
2023.08.24	01:00:00	1915.40	1917.59	1915.15	1917.05	857	0	1
2023.08.24	02:00:00	1917.10	1918.05	1916.29	1917.90	911	0	1
2023.08.24	03:00:00	1917.90	1919.30	1917.41	1918.69	1429	0	1
2023.08.24	04:00:00	1918.68	1919.10	1917.55	1918.76	2196	0	4
2023.08.24	05:00:00	1918.79	1920.87	1918.72	1919.89	2578	0	1
2023.08.24	06:00:00	1919.90	1921.63	1919.45	1920.93	1835	0	3
2023.08.24	07:00:00	1920.93	1922.29	1920.01	1921.08	1699	0	1
2023.08.24	08:00:00	1921.19	1922.43	1920.29	1921.55	2071	0	1
2023.08.24	09:00:00	1921.55	1922.98	1920.74	1921.66	3383	0	1
2023.08.24	10:00:00	1921.64	1922.26	1919.52	1919.53	3382	0	1
2023.08.24	11:00:00	1919.64	1922.07	1919.51	1920.34	2932	0	1
2023.08.24	12:00:00	1920.34	1921.04	1919.32	1919.62	2128	0	1
2023.08.24	13:00:00	1919.64	1920.73	1918.78	1919.30	2258	0	2
2023.08.24	14:00:00	1919.30	1919.66	1916.43	1916.64	2559	0	1
2023.08.24	15:00:00	1916.69	1916.76	1911.76	1915.13	5835	0	1
2023.08.24	16:00:00	1915.14	1916.79	1911.94	1916.12	6718	0	1
2023.08.24	17:00:00	1916.17	1923.34	1916.12	1921.41	6657	0	1
2023.08.24	18:00:00	1921.41	1922.28	1920.01	1921.06	4561	0	2
2023.08.24	19:00:00	1920.97	1921.46	1917.45	1918.35	3627	0	1
2023.08.24	20:00:00	1918.37	1919.65	1916.78	1917.16	3198	0	1
2023.08.24	21:00:00	1917.17	1918.06	1916.75	1916.94	1893	0	2
2023.08.24	22:00:00	1916.97	1918.13	1916.81	1916.81	2095	0	1
2023.08.24	23:00:00	1916.88	1917.51	1916.31	1916.75	835	0	2
2023.08.25	01:00:00	1917.06	1917.25	1916.68	1916.95	509	0	1
2023.08.25	02:00:00	1916.92	1916.94	1915.69	1915.91	713	0	3
2023.08.25	03:00:00	1915.91	1916.60	1915.19	1915.53	1510	0	2
2023.08.25	04:00:00	1915.48	1917.55	1914.74	1916.98	2507	0	1
2023.08.25	05:00:00	1916.93	1917.15	1914.39	1914.84	2246	0	2
2023.08.25	06:00:00	1914.84	1915.01	1913.17	1913.44	1692	0	2
2023.08.25	07:00:00	1913.44	1914.83	1913.32	1913.78	1378	0	2
2023.08.25	08:00:00	1913.78	1914.73	1913.06	1914.48	2298	0	2
2023.08.25	09:00:00	1914.49	1915.10	1912.82	1913.11	2574	0	1
2023.08.25	10:00:00	1913.16	1916.13	1913.16	1914.23	2767	0	1
2023.08.25	11:00:00	1914.23	1915.46	1913.32	1915.41	2380	0	1
2023.08.25	12:00:00	1915.39	1918.02	1915.18	1916.11	2146	0	1
2023.08.25	13:00:00	1916.11	1917.84	1915.71	1917.74	1958	0	2
2023.08.25	14:00:00	1917.74	1918.43	1916.15	1918.35	2411	0	1
2023.08.25	15:00:00	1918.27	1920.27	1916.44	1917.27	3828	0	1
2023.08.25	16:00:00	1917.27	1917.68	1913.36	1915.38	5409	0	1
2023.08.25	17:00:00	1915.27	1922.34	1903.81	1904.63	10563	0	1
2023.08.25	18:00:00	1904.59	1910.65	1904.00	1907.82	6959	0	1
2023.08.25	19:00:00	1907.86	1910.69	1907.60	1910.05	3916	0	1
2023.08.25	20:00:00	1910.05	1912.75	1909.93	1912.39	3321	0	1
2023.08.25	21:00:00	1912.35	1914.75	1911.92	1913.41	2871	0	1
2023.08.25	22:00:00	1913.32	1914.41	1912.10	1914.33	2156	0	1
2023.08.25	23:00:00	1914.32	1914.92	1913.34	1914.26	870	0	1
2023.08.28	01:00:00	1915.12	1916.14	1914.60	1914.90	608	0	1
2023.08.28	02:00:00	1914.90	1916.09	1914.34	1915.07	1155	0	1
2023.08.28	03:00:00	1915.05	1916.64	1914.58	1915.73	1560	0	2
2023.08.28	04:00:00	1915.67	1917.48	1915.27	1915.53	3246	0	1
2023.08.28	05:00:00	1915.54	1916.23	1915.10	1915.48	2059	0	2
2023.08.28	06:00:00	1915.48	1917.06	1915.33	1916.28	1253	0	1
2023.08.28	07:00:00	1916.27	1916.77	1914.74	1915.61	1137	0	1
2023.08.28	08:00:00	1915.61	1917.64	1915.20	1915.67	1854	0	1
2023.08.28	09:00:00	1915.67	1917.77	1915.67	1915.93	2139	0	1
2023.08.28	10:00:00	1915.99	1916.40	1914.35	1914.52	2272	0	1
2023.08.28	11:00:00	1914.54	1915.30	1913.50	1914.67	2036	0	1
2023.08.28	12:00:00	1914.67	1915.76	1913.94	1914.12	1714	0	1
2023.08.28	13:00:00	1914.11	1915.20	1913.75	1915.20	2032	0	1
2023.08.28	14:00:00	1915.19	1915.51	1914.42	1914.81	2183	0	1
2023.08.28	15:00:00	1914.80	1917.36	1913.40	1917.16	4270	0	1
2023.08.28	16:00:00	1917.09	1918.85	1912.78	1918.12	5119	0	1
2023.08.28	17:00:00	1918.14	1919.93	1917.34	1918.75	4677	0	1
2023.08.28	18:00:00	1918.74	1926.03	1918.11	1924.78	4892	0	1
2023.08.28	19:00:00	1924.77	1925.22	1920.22	1920.68	3052	0	1
2023.08.28	20:00:00	1920.71	1920.89	1916.90	1920.32	3222	0	1
2023.08.28	21:00:00	1920.34	1920.54	1919.48	1919.57	1797	0	1
2023.08.28	22:00:00	1919.65	1920.64	1919.49	1919.75	1696	0	1
2023.08.28	23:00:00	1919.69	1920.35	1919.63	1920.16	769	0	2
2023.08.29	01:00:00	1920.03	1920.97	1920.03	1920.76	350	0	1
2023.08.29	02:00:00	1920.77	1921.59	1920.68	1921.25	503	0	2
2023.08.29	03:00:00	1921.25	1922.05	1921.06	1921.69	1124	0	2
2023.08.29	04:00:00	1921.69	1923.10	1921.36	1922.04	2407	0	1
2023.08.29	05:00:00	1922.04	1923.93	1921.44	1923.83	1966	0	1
2023.08.29	06:00:00	1923.84	1925.86	1923.62	1925.47	1629	0	1
2023.08.29	07:00:00	1925.46	1925.61	1923.91	1923.91	1078	0	1
2023.08.29	08:00:00	1923.93	1925.62	1923.29	1924.44	1686	0	1
2023.08.29	09:00:00	1924.44	1925.29	1922.85	1922.95	2518	0	1
2023.08.29	10:00:00	1922.75	1924.95	1921.62	1923.25	2982	0	1
2023.08.29	11:00:00	1923.25	1924.31	1922.32	1922.94	2725	0	1
2023.08.29	12:00:00	1922.87	1924.48	1922.56	1924.29	2655	0	1
2023.08.29	13:00:00	1924.36	1924.40	1920.19	1920.27	2751	0	1
2023.08.29	14:00:00	1920.28	1920.47	1916.73	1917.22	3560	0	1
2023.08.29	15:00:00	1917.22	1917.31	1914.45	1917.06	5447	0	1
2023.08.29	16:00:00	1917.09	1921.91	1916.75	1921.01	5860	0	1
2023.08.29	17:00:00	1921.02	1934.90	1920.86	1934.15	9027	0	1
2023.08.29	18:00:00	1934.17	1937.65	1932.70	1936.74	5092	0	1
2023.08.29	19:00:00	1936.74	1937.72	1934.07	1936.27	3687	0	1
2023.08.29	20:00:00	1936.28	1938.17	1935.86	1937.19	3585	0	1
2023.08.29	21:00:00	1937.17	1937.24	1935.15	1937.07	2127	0	1
2023.08.29	22:00:00	1937.01	1938.17	1936.39	1938.08	2286	0	1
2023.08.29	23:00:00	1937.93	1938.01	1937.25	1937.40	783	0	1
2023.08.30	01:00:00	1937.31	1937.72	1936.67	1937.18	721	0	1
2023.08.30	02:00:00	1937.20	1937.56	1935.99	1936.24	877	0	1
2023.08.30	03:00:00	1936.24	1937.27	1935.97	1936.81	1485	0	2
2023.08.30	04:00:00	1936.84	1937.09	1935.38	1936.17	3400	0	1
2023.08.30	05:00:00	1936.18	1937.53	1936.15	1936.78	2477	0	1
2023.08.30	06:00:00	1936.77	1936.97	1935.93	1936.80	1262	0	1
2023.08.30	07:00:00	1936.80	1937.13	1935.95	1936.13	1212	0	1
2023.08.30	08:00:00	1936.11	1936.91	1935.24	1935.35	2102	0	1
2023.08.30	09:00:00	1935.37	1936.86	1935.17	1936.12	3378	0	1
2023.08.30	10:00:00	1936.13	1936.81	1934.97	1936.50	3646	0	1
2023.08.30	11:00:00	1936.49	1936.96	1935.46	1936.60	3600	0	1
2023.08.30	12:00:00	1936.59	1938.83	1935.97	1938.13	3135	0	1
2023.08.30	13:00:00	1938.13	1938.34	1936.67	1937.99	2221	0	1
2023.08.30	14:00:00	1937.90	1939.66	1937.25	1939.13	3018	0	1
2023.08.30	15:00:00	1939.14	1945.77	1938.77	1945.15	7745	0	1
2023.08.30	16:00:00	1945.15	1948.67	1942.87	1947.42	8129	0	1
2023.08.30	17:00:00	1947.34	1949.07	1945.10	1946.62	7145	0	1
2023.08.30	18:00:00	1946.61	1947.03	1944.12	1944.96	5048	0	1
2023.08.30	19:00:00	1944.88	1945.03	1943.17	1944.93	3916	0	1
2023.08.30	20:00:00	1944.92	1945.67	1943.53	1943.73	2901	0	1
2023.08.30	21:00:00	1943.71	1944.49	1942.94	1943.89	2367	0	1
2023.08.30	22:00:00	1943.87	1943.93	1943.10	1943.44	2098	0	1
2023.08.30	23:00:00	1943.43	1943.65	1942.11	1942.40	1085	0	1
2023.08.31	01:00:00	1942.74	1945.43	1942.74	1944.63	1117	0	1
2023.08.31	02:00:00	1944.63	1944.80	1943.78	1944.25	856	0	1
2023.08.31	03:00:00	1944.35	1945.57	1944.19	1945.39	1241	0	2
2023.08.31	04:00:00	1945.39	1947.73	1945.36	1947.17	2903	0	1
2023.08.31	05:00:00	1947.22	1947.76	1945.53	1946.17	1689	0	1
2023.08.31	06:00:00	1946.17	1946.17	1944.72	1945.14	1429	0	1
2023.08.31	07:00:00	1945.14	1946.04	1944.88	1945.81	961	0	1
2023.08.31	08:00:00	1945.81	1945.97	1944.48	1945.41	1989	0	1
2023.08.31	09:00:00	1945.44	1945.73	1943.25	1943.84	2834	0	2
2023.08.31	10:00:00	1943.84	1946.36	1943.84	1945.07	2930	0	1
2023.08.31	11:00:00	1945.09	1945.57	1944.36	1944.41	2424	0	1
2023.08.31	12:00:00	1944.35	1945.19	1943.64	1944.76	2706	0	1
2023.08.31	13:00:00	1944.76	1945.36	1943.95	1944.31	1956	0	2
2023.08.31	14:00:00	1944.37	1945.93	1943.83	1945.69	2787	0	1
2023.08.31	15:00:00	1945.69	1947.91	1943.11	1945.83	6147	0	1
2023.08.31	16:00:00	1945.85	1946.41	1940.39	1943.71	7091	0	1
2023.08.31	17:00:00	1943.77	1945.10	1941.11	1942.96	6203	0	1
2023.08.31	18:00:00	1943.06	1943.75	1939.07	1940.65	5361	0	1
2023.08.31	19:00:00	1940.66	1942.54	1940.54	1941.72	3399	0	1
2023.08.31	20:00:00	1941.73	1941.84	1939.12	1940.49	2564	0	1
2023.08.31	21:00:00	1940.47	1942.11	1940.29	1941.37	2113	0	2
2023.08.31	22:00:00	1941.36	1941.69	1939.98	1940.04	2211	0	2
2023.08.31	23:00:00	1940.09	1940.62	1939.43	1940.07	900	0	1
2023.09.01	01:00:00	1940.09	1940.37	1939.76	1940.12	731	0	1
2023.09.01	02:00:00	1940.12	1940.13	1939.02	1939.89	792	0	2
2023.09.01	03:00:00	1939.90	1940.31	1938.70	1939.35	1400	0	2
2023.09.01	04:00:00	1939.35	1944.08	1939.31	1942.61	3583	0	1
2023.09.01	05:00:00	1942.61	1942.67	1939.96	1940.52	2169	0	2
2023.09.01	06:00:00	1940.45	1940.45	1938.74	1938.98	1790	0	1
2023.09.01	07:00:00	1938.98	1940.22	1938.23	1940.01	1090	0	2
2023.09.01	08:00:00	1940.01	1940.66	1939.23	1939.74	1547	0	1
2023.09.01	09:00:00	1939.79	1940.43	1938.46	1940.39	2644	0	1
2023.09.01	10:00:00	1940.39	1943.54	1940.33	1943.15	3147	0	1
2023.09.01	11:00:00	1943.12	1943.79	1941.92	1942.98	2480	0	1
2023.09.01	12:00:00	1942.97	1944.50	1942.89	1944.25	1849	0	1
2023.09.01	13:00:00	1944.25	1944.41	1943.47	1944.28	1834	0	1
2023.09.01	14:00:00	1944.28	1945.90	1944.01	1944.55	2610	0	1
2023.09.01	15:00:00	1944.47	1952.93	1944.24	1949.98	7120	0	1
2023.09.01	16:00:00	1950.04	1951.49	1940.07	1943.77	9511	0	1
2023.09.01	17:00:00	1943.74	1943.74	1934.52	1940.10	9179	0	1
2023.09.01	18:00:00	1940.09	1940.53	1936.73	1938.82	5615	0	1
2023.09.01	19:00:00	1938.83	1939.85	1937.63	1938.15	3874	0	1
2023.09.01	20:00:00	1938.15	1941.59	1937.35	1941.14	2632	0	1
2023.09.01	21:00:00	1941.16	1941.20	1940.27	1941.12	1675	0	1
2023.09.01	22:00:00	1941.11	1941.36	1940.44	1940.53	1651	0	1
2023.09.01	23:00:00	1940.51	1940.69	1939.53	1939.69	809	0	1
2023.09.04	01:00:00	1940.46	1940.48	1939.41	1939.59	610	0	1
2023.09.04	02:00:00	1939.54	1941.09	1939.53	1940.59	700	0	1
2023.09.04	03:00:00	1940.59	1941.72	1940.18	1940.93	1406	0	1
2023.09.04	04:00:00	1940.93	1944.03	1940.50	1943.07	3406	0	1
2023.09.04	05:00:00	1943.07	1946.12	1943.01	1945.77	2496	0	1
2023.09.04	06:00:00	1945.77	1946.07	1944.88	1944.94	1330	0	1
2023.09.04	07:00:00	1944.95	1945.17	1944.28	1945.11	1002	0	1
2023.09.04	08:00:00	1945.12	1945.85	1944.10	1944.55	2152	0	1
2023.09.04	09:00:00	1944.72	1946.31	1944.46	1945.09	2670	0	1
2023.09.04	10:00:00	1945.10	1945.25	1943.12	1943.83	2853	0	1
2023.09.04	11:00:00	1943.95	1944.49	1942.72	1943.88	2105	0	1
2023.09.04	12:00:00	1943.88	1944.24	1940.84	1941.00	2386	0	1
2023.09.04	13:00:00	1941.00	1942.77	1940.35	1940.50	1929	0	1
2023.09.04	14:00:00	1940.53	1942.02	1939.88	1941.68	1836	0	2
2023.09.04	15:00:00	1941.67	1941.77	1939.88	1939.95	1901	0	2
2023.09.04	16:00:00	1939.96	1940.23	1937.92	1938.26	3425	0	1
2023.09.04	17:00:00	1938.25	1938.80	1936.81	1938.38	2522	0	1
2023.09.04	18:00:00	1938.39	1939.10	1938.12	1938.64	1767	0	1
2023.09.04	19:00:00	1938.65	1938.89	1937.98	1938.33	1135	0	1
2023.09.04	20:00:00	1938.33	1938.82	1937.94	1938.50	447	0	1
2023.09.04	21:00:00	1938.51	1938.80	1938.26	1938.36	225	0	9
2023.09.05	01:00:00	1938.52	1938.80	1938.00	1938.11	488	0	1
2023.09.05	02:00:00	1938.12	1938.64	1937.59	1937.65	577	0	1
2023.09.05	03:00:00	1937.62	1937.97	1936.99	1937.83	1092	0	1
2023.09.05	04:00:00	1937.84	1938.73	1935.00	1935.83	2618	0	1
2023.09.05	05:00:00	1935.87	1937.55	1935.18	1937.07	2333	0	1
2023.09.05	06:00:00	1937.07	1937.39	1936.11	1936.98	1378	0	2
2023.09.05	07:00:00	1936.98	1938.94	1936.91	1938.57	1212	0	1
2023.09.05	08:00:00	1938.54	1938.99	1936.56	1937.06	2093	0	1
2023.09.05	09:00:00	1937.06	1937.28	1935.19	1936.74	3483	0	1
2023.09.05	10:00:00	1936.82	1938.30	1935.51	1935.58	3951	0	1
2023.09.05	11:00:00	1935.54	1935.74	1932.26	1933.44	3401	0	1
2023.09.05	12:00:00	1933.44	1933.50	1930.61	1930.73	2969	0	1
2023.09.05	13:00:00	1930.69	1932.42	1930.21	1931.11	2667	0	1
2023.09.05	14:00:00	1931.13	1931.94	1929.93	1930.49	3216	0	1
2023.09.05	15:00:00	1930.50	1934.77	1927.97	1933.76	6243	0	1
2023.09.05	16:00:00	1933.80	1934.24	1926.80	1927.74	8100	0	1
2023.09.05	17:00:00	1927.81	1928.35	1925.38	1927.46	7141	0	1
2023.09.05	18:00:00	1927.46	1928.98	1926.09	1926.09	4944	0	1
2023.09.05	19:00:00	1926.06	1927.95	1926.06	1927.28	3047	0	1
2023.09.05	20:00:00	1927.28	1927.52	1926.26	1926.52	2485	0	1
2023.09.05	21:00:00	1926.49	1927.50	1925.96	1926.01	1748	0	1
2023.09.05	22:00:00	1926.01	1927.36	1925.52	1925.91	1835	0	1
2023.09.05	23:00:00	1925.91	1926.46	1925.45	1926.06	902	0	1
2023.09.06	01:00:00	1925.95	1926.55	1925.95	1926.43	446	0	2
2023.09.06	02:00:00	1926.43	1926.99	1925.85	1926.60	811	0	1
2023.09.06	03:00:00	1926.61	1926.71	1924.54	1924.76	1479	0	1
2023.09.06	04:00:00	1924.76	1925.75	1924.24	1924.90	3009	0	2
2023.09.06	05:00:00	1924.97	1926.76	1924.42	1926.39	2123	0	1
2023.09.06	06:00:00	1926.37	1926.61	1925.75	1926.54	1369	0	1
2023.09.06	07:00:00	1926.53	1927.38	1926.45	1927.26	1014	0	2
2023.09.06	08:00:00	1927.26	1928.49	1927.18	1928.24	1928	0	1
2023.09.06	09:00:00	1928.21	1928.38	1925.67	1926.11	2715	0	1
2023.09.06	10:00:00	1926.02	1926.64	1922.90	1922.96	4171	0	1
2023.09.06	11:00:00	1922.94	1924.94	1922.57	1924.74	3067	0	1
2023.09.06	12:00:00	1924.73	1925.57	1922.82	1925.31	2475	0	1
2023.09.06	13:00:00	1925.31	1927.71	1925.31	1926.54	2590	0	1
2023.09.06	14:00:00	1926.61	1926.99	1925.29	1925.47	2494	0	1
2023.09.06	15:00:00	1925.50	1927.34	1923.16	1923.22	4398	0	1
2023.09.06	16:00:00	1923.17	1929.14	1921.14	1928.01	7352	0	1
2023.09.06	17:00:00	1923.71	1923.96	1915.29	1918.12	8591	0	1
2023.09.06	18:00:00	1918.13	1918.30	1915.58	1916.82	4717	0	1
2023.09.06	19:00:00	1916.80	1920.25	1916.27	1920.02	3501	0	1
2023.09.06	20:00:00	1920.04	1920.69	1917.56	1917.66	2753	0	1
2023.09.06	21:00:00	1917.66	1918.16	1916.03	1917.64	1840	0	1
2023.09.06	22:00:00	1917.65	1917.74	1916.42	1916.72	1810	0	1
2023.09.06	23:00:00	1916.75	1917.10	1916.00	1916.48	688	0	1
2023.09.07	01:00:00	1917.04	1918.52	1916.92	1917.60	803	0	1
2023.09.07	02:00:00	1917.60	1917.93	1916.99	1917.12	506	0	1
2023.09.07	03:00:00	1917.10	1917.14	1916.31	1916.85	1279	0	2
2023.09.07	04:00:00	1916.84	1919.68	1916.64	1919.51	2558	0	1
2023.09.07	05:00:00	1919.53	1919.79	1917.76	1919.77	1587	0	2
2023.09.07	06:00:00	1919.77	1920.69	1919.40	1920.12	1566	0	2
2023.09.07	07:00:00	1920.13	1920.25	1918.01	1918.98	1289	0	1
2023.09.07	08:00:00	1918.98	1919.43	1917.39	1917.56	1920	0	1
2023.09.07	09:00:00	1917.54	1919.83	1917.47	1918.46	2694	0	1
2023.09.07	10:00:00	1918.55	1918.71	1917.11	1918.36	3073	0	1
2023.09.07	11:00:00	1918.34	1919.30	1917.36	1918.86	2614	0	1
2023.09.07	12:00:00	1918.87	1920.49	1918.62	1920.30	2218	0	1
2023.09.07	13:00:00	1920.25	1921.21	1919.49	1920.03	2006	0	1
2023.09.07	14:00:00	1920.03	1922.23	1920.01	1921.86	2661	0	1
2023.09.07	15:00:00	1921.86	1923.59	1916.19	1923.23	6036	0	1
2023.09.07	16:00:00	1923.28	1923.51	1918.20	1920.05	6933	0	1
2023.09.07	17:00:00	1920.05	1921.55	1917.22	1918.04	5442	0	1
2023.09.07	18:00:00	1918.04	1921.39	1917.24	1920.95	3615	0	1
2023.09.07	19:00:00	1920.96	1921.50	1918.06	1918.06	2248	0	1
2023.09.07	20:00:00	1918.06	1919.35	1917.46	1918.46	2046	0	1
2023.09.07	21:00:00	1918.47	1920.78	1918.07	1920.36	1749	0	1
2023.09.07	22:00:00	1920.35	1920.57	1918.73	1918.82	1618	0	1
2023.09.07	23:00:00	1918.84	1919.76	1918.84	1919.65	843	0	1
2023.09.08	01:00:00	1919.44	1920.28	1919.42	1919.78	472	0	1
2023.09.08	02:00:00	1919.77	1920.37	1919.77	1920.27	670	0	1
2023.09.08	03:00:00	1920.26	1924.64	1920.10	1923.74	2416	0	1
2023.09.08	04:00:00	1923.68	1926.08	1922.90	1925.92	3707	0	1
2023.09.08	05:00:00	1925.93	1927.22	1925.11	1925.97	2202	0	1
2023.09.08	06:00:00	1925.96	1926.27	1924.38	1924.98	1346	0	1
2023.09.08	07:00:00	1925.01	1925.09	1924.29	1924.55	800	0	1
2023.09.08	08:00:00	1924.55	1925.95	1924.35	1925.72	1272	0	2
2023.09.08	09:00:00	1925.72	1927.29	1924.92	1925.37	2582	0	1
2023.09.08	10:00:00	1925.38	1925.99	1923.90	1924.10	2616	0	1
2023.09.08	11:00:00	1924.10	1924.82	1923.43	1924.69	2403	0	1
2023.09.08	12:00:00	1924.71	1925.86	1923.96	1925.22	2151	0	1
2023.09.08	13:00:00	1925.23	1925.61	1923.39	1923.56	1772	0	1
2023.09.08	14:00:00	1923.58	1923.96	1922.66	1923.01	2306	0	1
2023.09.08	15:00:00	1923.04	1926.04	1920.39	1920.45	4241	0	1
2023.09.08	16:00:00	1920.51	1928.87	1920.21	1928.65	6029	0	1
2023.09.08	17:00:00	1928.74	1929.72	1923.86	1923.87	5542	0	1
2023.09.08	18:00:00	1923.86	1924.30	1919.21	1919.60	4481	0	1
2023.09.08	19:00:00	1919.60	1919.90	1917.33	1919.69	3033	0	1
2023.09.08	20:00:00	1919.71	1920.47	1918.89	1920.46	1941	0	1
2023.09.08	21:00:00	1920.51	1920.69	1918.42	1918.58	1505	0	2
2023.09.08	22:00:00	1918.57	1919.42	1918.15	1919.19	1487	0	1
2023.09.08	23:00:00	1919.20	1919.43	1918.75	1919.00	549	0	3
2023.09.11	01:00:00	1920.26	1920.60	1917.96	1918.33	1233	0	1
2023.09.11	02:00:00	1918.20	1919.69	1916.75	1918.86	1282	0	1
2023.09.11	03:00:00	1918.90	1920.26	1918.34	1920.07	2212	0	1
2023.09.11	04:00:00	1920.00	1923.28	1919.13	1922.48	3729	0	1
2023.09.11	05:00:00	1922.49	1924.16	1922.37	1922.69	3069	0	1
2023.09.11	06:00:00	1922.67	1923.59	1922.29	1923.38	1945	0	1
2023.09.11	07:00:00	1923.30	1926.77	1922.98	1926.53	3130	0	1
2023.09.11	08:00:00	1926.53	1928.08	1925.97	1927.70	3843	0	1
2023.09.11	09:00:00	1927.62	1928.65	1926.32	1927.92	3294	0	1
2023.09.11	10:00:00	1927.92	1930.75	1926.29	1926.49	3435	0	1
2023.09.11	11:00:00	1926.48	1927.80	1925.40	1927.75	2499	0	1
2023.09.11	12:00:00	1927.69	1928.05	1925.34	1925.35	2236	0	1
2023.09.11	13:00:00	1925.35	1926.36	1924.77	1925.80	1762	0	1
2023.09.11	14:00:00	1925.78	1926.53	1924.68	1925.22	2366	0	1
2023.09.11	15:00:00	1925.35	1927.34	1924.21	1927.28	4437	0	1
2023.09.11	16:00:00	1927.21	1930.13	1924.39	1925.89	5873	0	1
2023.09.11	17:00:00	1925.87	1926.71	1921.56	1922.57	6190	0	1
