<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.03.02	08:45:00	1833.49	1833.70	1831.88	1832.19	409	0	7
2023.03.02	09:00:00	1832.17	1833.81	1831.42	1832.17	611	0	7
2023.03.02	09:15:00	1832.19	1833.00	1830.27	1833.00	804	0	7
2023.03.02	09:30:00	1832.89	1832.89	1830.92	1831.39	695	0	7
2023.03.02	09:45:00	1831.31	1832.23	1830.77	1831.62	596	0	7
2023.03.02	10:00:00	1831.67	1832.23	1829.97	1830.51	977	0	7
2023.03.02	10:15:00	1830.47	1832.28	1830.00	1831.19	740	0	7
2023.03.02	10:30:00	1831.46	1833.92	1831.04	1833.46	873	0	7
2023.03.02	10:45:00	1833.46	1834.69	1832.68	1833.97	749	0	7
2023.03.02	11:00:00	1833.94	1835.23	1833.05	1834.06	793	0	7
2023.03.02	11:15:00	1834.17	1834.63	1831.94	1834.19	771	0	7
2023.03.02	11:30:00	1834.19	1834.45	1831.91	1832.59	747	0	7
2023.03.02	11:45:00	1832.57	1832.67	1831.04	1831.92	670	0	7
2023.03.02	12:00:00	1831.94	1832.20	1830.44	1831.14	900	0	7
2023.03.02	12:15:00	1831.13	1832.46	1830.92	1832.36	729	0	7
2023.03.02	12:30:00	1832.36	1832.59	1831.54	1832.14	647	0	7
2023.03.02	12:45:00	1832.17	1832.65	1831.39	1831.65	481	0	7
2023.03.02	13:00:00	1831.68	1833.15	1831.46	1831.69	669	0	6
2023.03.02	13:15:00	1831.69	1835.37	1831.69	1834.99	605	0	7
2023.03.02	13:30:00	1835.01	1836.87	1834.65	1836.53	739	0	7
2023.03.02	13:45:00	1836.49	1837.30	1835.72	1836.69	665	0	7
2023.03.02	14:00:00	1836.70	1837.53	1835.56	1836.33	694	0	7
2023.03.02	14:15:00	1836.39	1836.39	1833.26	1833.36	677	0	7
2023.03.02	14:30:00	1833.35	1833.50	1830.96	1831.22	867	0	7
2023.03.02	14:45:00	1831.17	1833.09	1831.02	1832.49	843	0	7
2023.03.02	15:00:00	1832.59	1833.20	1831.32	1832.58	862	0	7
2023.03.02	15:15:00	1832.51	1834.78	1831.25	1834.51	859	0	7
2023.03.02	15:30:00	1834.48	1834.48	1830.75	1832.08	1240	0	7
2023.03.02	15:45:00	1832.21	1832.55	1830.09	1832.25	1046	0	0
2023.03.02	16:00:00	1832.16	1835.17	1832.00	1833.69	1053	0	3
2023.03.02	16:15:00	1833.69	1834.87	1833.21	1833.75	919	0	3
2023.03.02	16:30:00	1833.86	1837.65	1833.31	1835.19	1295	0	3
2023.03.02	16:45:00	1835.09	1838.18	1833.07	1836.69	1240	0	3
2023.03.02	17:00:00	1836.54	1838.65	1835.97	1836.66	1292	0	3
2023.03.02	17:15:00	1836.67	1838.06	1834.10	1837.41	1138	0	3
2023.03.02	17:30:00	1837.39	1838.95	1835.44	1835.81	1043	0	3
2023.03.02	17:45:00	1835.81	1837.44	1835.33	1836.64	990	0	4
2023.03.02	18:00:00	1836.61	1838.19	1836.31	1836.83	891	0	3
2023.03.02	18:15:00	1836.76	1837.95	1836.39	1836.39	790	0	4
2023.03.02	18:30:00	1836.27	1838.58	1836.02	1838.34	690	0	3
2023.03.02	18:45:00	1838.44	1838.69	1835.95	1836.06	672	0	4
2023.03.02	19:00:00	1836.06	1836.26	1833.96	1833.96	764	0	3
2023.03.02	19:15:00	1833.96	1834.86	1832.31	1834.39	817	0	6
2023.03.02	19:30:00	1834.42	1834.74	1832.77	1834.43	647	0	3
2023.03.02	19:45:00	1834.42	1834.42	1833.04	1833.78	673	0	3
2023.03.02	20:00:00	1833.75	1834.04	1832.85	1833.36	658	0	3
2023.03.02	20:15:00	1833.36	1834.57	1832.94	1834.38	673	0	6
2023.03.02	20:30:00	1834.39	1837.20	1834.28	1834.60	845	0	4
2023.03.02	20:45:00	1834.70	1836.19	1834.55	1835.87	736	0	6
2023.03.02	21:00:00	1836.08	1836.85	1835.40	1835.65	772	0	6
2023.03.02	21:15:00	1835.65	1836.88	1835.40	1836.54	626	0	7
2023.03.02	21:30:00	1836.65	1836.83	1835.07	1835.60	554	0	6
2023.03.02	21:45:00	1835.60	1836.12	1835.12	1835.76	545	0	3
2023.03.02	22:00:00	1835.65	1836.38	1834.92	1835.88	629	0	3
2023.03.02	22:15:00	1835.94	1837.01	1835.90	1836.76	512	0	5
2023.03.02	22:30:00	1836.77	1838.02	1836.44	1836.70	620	0	6
2023.03.02	22:45:00	1836.67	1837.42	1836.03	1836.03	707	0	6
2023.03.02	23:00:00	1836.11	1836.53	1835.75	1836.04	466	0	10
2023.03.02	23:15:00	1836.04	1836.36	1835.36	1835.44	266	0	9
2023.03.02	23:30:00	1835.70	1836.28	1835.70	1836.07	137	0	6
2023.03.02	23:45:00	1836.06	1836.29	1835.46	1835.62	131	0	11
2023.03.03	01:00:00	1835.66	1837.10	1835.66	1836.67	204	0	14
2023.03.03	01:15:00	1836.72	1837.46	1836.72	1837.34	191	0	11
2023.03.03	01:30:00	1837.39	1838.05	1837.04	1837.26	316	0	8
2023.03.03	01:45:00	1837.37	1838.12	1837.35	1837.80	316	0	11
2023.03.03	02:00:00	1837.72	1840.56	1837.72	1839.16	460	0	10
2023.03.03	02:15:00	1839.21	1839.31	1837.94	1838.07	370	0	5
2023.03.03	02:30:00	1838.08	1838.65	1837.82	1838.29	406	0	7
2023.03.03	02:45:00	1838.40	1839.95	1838.30	1839.45	499	0	7
2023.03.03	03:00:00	1839.59	1841.34	1839.59	1840.71	750	0	3
2023.03.03	03:15:00	1840.75	1841.47	1839.67	1840.18	694	0	3
2023.03.03	03:30:00	1840.18	1840.49	1838.60	1839.44	741	0	5
2023.03.03	03:45:00	1839.44	1840.20	1838.09	1838.78	722	0	7
2023.03.03	04:00:00	1838.73	1839.42	1838.32	1839.03	555	0	5
2023.03.03	04:15:00	1839.13	1841.13	1838.99	1840.21	560	0	3
2023.03.03	04:30:00	1840.17	1840.89	1838.97	1839.08	589	0	8
2023.03.03	04:45:00	1839.17	1839.49	1838.55	1838.64	585	0	12
2023.03.03	05:00:00	1838.64	1839.84	1838.17	1839.71	576	0	4
2023.03.03	05:15:00	1839.70	1840.09	1839.21	1839.42	449	0	3
2023.03.03	05:30:00	1839.46	1839.56	1838.21	1838.66	407	0	6
2023.03.03	05:45:00	1838.74	1838.95	1838.21	1838.76	354	0	8
2023.03.03	06:00:00	1838.73	1839.17	1838.73	1839.12	275	0	10
2023.03.03	06:15:00	1839.12	1839.38	1838.36	1838.66	266	0	7
2023.03.03	06:30:00	1838.65	1838.76	1838.03	1838.36	267	0	10
2023.03.03	06:45:00	1838.34	1839.01	1838.17	1838.40	245	0	6
2023.03.03	07:00:00	1838.37	1839.03	1838.37	1838.93	320	0	9
2023.03.03	07:15:00	1838.93	1839.10	1837.85	1838.44	315	0	10
2023.03.03	07:30:00	1838.44	1839.94	1838.20	1839.81	492	0	5
2023.03.03	07:45:00	1839.83	1839.90	1838.79	1839.04	387	0	5
2023.03.03	08:00:00	1839.04	1840.92	1838.91	1840.59	499	0	6
2023.03.03	08:15:00	1840.61	1842.38	1840.47	1842.38	460	0	5
2023.03.03	08:30:00	1842.38	1843.42	1842.14	1843.21	498	0	5
2023.03.03	08:45:00	1843.19	1844.31	1842.95	1843.31	498	0	6
2023.03.03	09:00:00	1843.09	1844.81	1842.84	1843.23	634	0	5
2023.03.03	09:15:00	1843.31	1843.63	1842.34	1843.44	694	0	5
2023.03.03	09:30:00	1843.50	1843.72	1842.57	1843.29	518	0	5
2023.03.03	09:45:00	1843.29	1843.29	1842.00	1842.78	513	0	5
2023.03.03	10:00:00	1842.75	1844.84	1842.74	1843.57	880	0	5
2023.03.03	10:15:00	1843.64	1844.97	1843.07	1843.99	670	0	5
2023.03.03	10:30:00	1843.97	1845.67	1843.74	1845.54	662	0	5
2023.03.03	10:45:00	1845.48	1845.54	1843.91	1844.29	652	0	5
2023.03.03	11:00:00	1844.19	1846.92	1844.19	1846.78	772	0	5
2023.03.03	11:15:00	1846.78	1847.29	1845.85	1846.79	565	0	5
2023.03.03	11:30:00	1846.79	1847.42	1845.89	1846.48	591	0	5
2023.03.03	11:45:00	1846.42	1846.72	1844.87	1845.84	762	0	5
2023.03.03	12:00:00	1845.82	1846.70	1845.19	1846.18	681	0	5
2023.03.03	12:15:00	1846.05	1846.50	1845.32	1845.53	579	0	5
2023.03.03	12:30:00	1845.55	1847.84	1845.48	1847.71	558	0	5
2023.03.03	12:45:00	1847.73	1847.73	1845.95	1846.89	513	0	5
2023.03.03	13:00:00	1846.78	1847.72	1846.34	1847.70	536	0	5
2023.03.03	13:15:00	1847.73	1849.12	1847.08	1847.09	638	0	5
2023.03.03	13:30:00	1847.04	1848.45	1846.78	1848.19	525	0	5
2023.03.03	13:45:00	1848.16	1849.21	1847.64	1848.42	579	0	5
2023.03.03	14:00:00	1848.43	1848.64	1846.73	1847.71	677	0	5
2023.03.03	14:15:00	1847.75	1847.84	1845.74	1846.36	674	0	5
2023.03.03	14:30:00	1846.48	1847.25	1844.83	1845.23	590	0	5
2023.03.03	14:45:00	1845.22	1845.77	1844.60	1845.77	558	0	5
2023.03.03	15:00:00	1845.96	1846.73	1844.78	1846.06	770	0	5
2023.03.03	15:15:00	1846.06	1847.62	1845.84	1846.61	843	0	5
2023.03.03	15:30:00	1846.61	1847.83	1846.00	1847.28	832	0	5
2023.03.03	15:45:00	1847.16	1847.97	1846.71	1846.99	909	0	5
2023.03.03	16:00:00	1846.99	1848.18	1846.72	1847.02	869	0	5
2023.03.03	16:15:00	1847.08	1847.30	1842.54	1844.03	928	0	4
2023.03.03	16:30:00	1844.23	1845.06	1842.96	1843.78	1258	0	5
2023.03.03	16:45:00	1843.78	1845.40	1841.95	1843.75	1217	0	5
2023.03.03	17:00:00	1843.65	1843.65	1839.00	1842.71	1441	0	5
2023.03.03	17:15:00	1842.82	1845.07	1841.18	1844.70	1186	0	5
2023.03.03	17:30:00	1844.88	1844.97	1841.89	1844.25	1090	0	5
2023.03.03	17:45:00	1844.25	1845.44	1843.13	1844.63	1079	0	5
2023.03.03	18:00:00	1844.68	1846.21	1843.81	1846.12	994	0	5
2023.03.03	18:15:00	1846.12	1846.21	1844.46	1845.52	867	0	5
2023.03.03	18:30:00	1845.69	1846.19	1844.78	1846.10	838	0	6
2023.03.03	18:45:00	1846.09	1848.31	1845.98	1847.78	892	0	5
2023.03.03	19:00:00	1847.75	1848.18	1846.65	1847.23	725	0	6
2023.03.03	19:15:00	1847.23	1847.25	1845.89	1846.59	702	0	5
2023.03.03	19:30:00	1846.59	1847.78	1846.19	1847.35	598	0	5
2023.03.03	19:45:00	1847.35	1847.44	1845.76	1847.34	630	0	5
2023.03.03	20:00:00	1847.40	1848.85	1846.59	1848.22	588	0	5
2023.03.03	20:15:00	1848.24	1848.78	1847.82	1848.57	628	0	5
2023.03.03	20:30:00	1848.58	1848.85	1847.48	1848.18	547	0	5
2023.03.03	20:45:00	1848.19	1850.14	1847.84	1850.12	488	0	5
2023.03.03	21:00:00	1850.12	1850.21	1848.99	1850.00	563	0	5
2023.03.03	21:15:00	1850.01	1850.96	1848.99	1850.90	514	0	5
2023.03.03	21:30:00	1850.86	1853.02	1850.80	1852.83	629	0	5
2023.03.03	21:45:00	1852.87	1853.71	1852.17	1853.32	567	0	5
2023.03.03	22:00:00	1853.39	1856.25	1852.65	1855.19	736	0	5
2023.03.03	22:15:00	1855.25	1856.00	1854.00	1855.94	690	0	5
2023.03.03	22:30:00	1855.94	1856.29	1855.28	1855.55	555	0	5
2023.03.03	22:45:00	1855.59	1855.69	1854.07	1855.09	654	0	5
2023.03.03	23:00:00	1855.12	1855.12	1854.02	1854.44	389	0	5
2023.03.03	23:15:00	1854.36	1855.03	1853.77	1855.02	299	0	5
2023.03.03	23:30:00	1854.98	1855.26	1854.78	1855.22	205	0	8
2023.03.03	23:45:00	1855.19	1855.31	1854.62	1855.21	200	0	11
2023.03.06	01:00:00	1853.80	1854.70	1853.19	1853.35	392	0	13
2023.03.06	01:15:00	1853.35	1853.82	1852.96	1853.01	285	0	9
2023.03.06	01:30:00	1853.10	1853.57	1852.86	1852.88	214	0	10
2023.03.06	01:45:00	1852.92	1853.42	1852.19	1852.31	231	0	5
2023.03.06	02:00:00	1852.35	1853.25	1851.38	1852.79	460	0	5
2023.03.06	02:15:00	1852.79	1854.17	1852.07	1854.06	385	0	5
2023.03.06	02:30:00	1854.04	1854.04	1853.17	1853.32	323	0	5
2023.03.06	02:45:00	1853.41	1853.66	1852.13	1852.25	461	0	5
2023.03.06	03:00:00	1852.29	1853.41	1851.05	1852.19	723	0	5
2023.03.06	03:15:00	1852.13	1852.27	1850.74	1851.86	654	0	5
2023.03.06	03:30:00	1851.88	1853.65	1851.86	1853.44	629	0	5
2023.03.06	03:45:00	1853.45	1853.58	1852.38	1852.61	497	0	5
2023.03.06	04:00:00	1852.57	1852.57	1851.00	1851.45	536	0	5
2023.03.06	04:15:00	1851.52	1852.60	1851.21	1852.07	367	0	5
2023.03.06	04:30:00	1852.06	1853.23	1851.52	1852.67	565	0	5
2023.03.06	04:45:00	1852.67	1854.73	1852.48	1853.80	608	0	6
2023.03.06	05:00:00	1853.76	1855.23	1853.35	1854.46	514	0	5
2023.03.06	05:15:00	1854.50	1855.35	1854.22	1854.92	467	0	5
2023.03.06	05:30:00	1854.97	1855.60	1854.53	1855.24	378	0	6
2023.03.06	05:45:00	1855.27	1855.85	1854.66	1854.99	404	0	7
2023.03.06	06:00:00	1854.99	1856.46	1854.82	1855.61	351	0	5
2023.03.06	06:15:00	1855.54	1855.81	1854.48	1854.99	353	0	5
2023.03.06	06:30:00	1854.97	1855.06	1854.29	1855.04	341	0	5
2023.03.06	06:45:00	1855.06	1855.16	1853.82	1853.92	314	0	5
2023.03.06	07:00:00	1853.97	1854.80	1853.87	1854.14	359	0	6
2023.03.06	07:15:00	1854.14	1855.13	1854.14	1854.57	326	0	5
2023.03.06	07:30:00	1854.57	1854.65	1853.75	1854.27	450	0	6
2023.03.06	07:45:00	1854.29	1855.45	1853.42	1854.29	508	0	5
2023.03.06	08:00:00	1854.29	1855.27	1853.85	1854.45	456	0	8
2023.03.06	08:15:00	1854.36	1855.38	1853.41	1853.71	424	0	5
2023.03.06	08:30:00	1853.71	1854.22	1853.18	1853.44	436	0	6
2023.03.06	08:45:00	1853.44	1853.90	1853.00	1853.51	449	0	5
2023.03.06	09:00:00	1853.48	1855.33	1852.80	1855.24	512	0	5
2023.03.06	09:15:00	1855.33	1856.56	1855.33	1856.02	706	0	5
2023.03.06	09:30:00	1856.39	1858.29	1855.81	1857.32	700	0	5
2023.03.06	09:45:00	1857.32	1857.71	1856.00	1856.34	646	0	5
2023.03.06	10:00:00	1856.29	1857.13	1855.55	1856.98	789	0	5
2023.03.06	10:15:00	1856.93	1857.04	1854.24	1854.24	691	0	5
2023.03.06	10:30:00	1854.28	1854.28	1852.44	1853.20	796	0	3
2023.03.06	10:45:00	1853.15	1855.13	1853.01	1853.46	799	0	5
2023.03.06	11:00:00	1853.40	1854.95	1852.96	1853.83	732	0	5
2023.03.06	11:15:00	1853.84	1854.25	1851.62	1851.81	743	0	5
2023.03.06	11:30:00	1851.55	1852.90	1851.21	1851.68	712	0	5
2023.03.06	11:45:00	1851.66	1852.19	1850.52	1851.39	672	0	5
2023.03.06	12:00:00	1851.41	1852.13	1850.62	1852.02	590	0	5
2023.03.06	12:15:00	1852.03	1853.04	1851.83	1852.74	556	0	5
2023.03.06	12:30:00	1852.69	1852.80	1850.69	1850.97	636	0	5
2023.03.06	12:45:00	1850.97	1851.28	1849.93	1850.12	572	0	5
2023.03.06	13:00:00	1850.16	1850.89	1849.26	1849.67	658	0	5
2023.03.06	13:15:00	1849.66	1850.22	1848.94	1849.65	633	0	5
2023.03.06	13:30:00	1849.68	1849.82	1848.49	1848.52	657	0	5
2023.03.06	13:45:00	1848.52	1848.99	1847.30	1848.46	860	0	4
2023.03.06	14:00:00	1848.46	1849.65	1848.04	1849.63	698	0	5
2023.03.06	14:15:00	1849.63	1850.63	1849.62	1850.12	591	0	5
2023.03.06	14:30:00	1850.10	1850.89	1849.78	1850.53	514	0	5
2023.03.06	14:45:00	1850.55	1852.44	1850.48	1852.30	650	0	5
2023.03.06	15:00:00	1852.27	1852.49	1850.21	1851.91	853	0	5
2023.03.06	15:15:00	1851.91	1853.26	1851.50	1852.00	818	0	5
2023.03.06	15:30:00	1852.02	1852.21	1850.26	1850.40	533	0	5
2023.03.06	15:45:00	1850.49	1851.80	1850.30	1851.58	688	0	5
2023.03.06	16:00:00	1851.58	1853.09	1850.62	1852.34	779	0	5
2023.03.06	16:15:00	1852.34	1853.58	1852.09	1853.07	680	0	5
2023.03.06	16:30:00	1853.09	1853.90	1851.67	1851.87	1205	0	5
2023.03.06	16:45:00	1851.87	1852.91	1851.01	1851.92	1076	0	0
2023.03.06	17:00:00	1851.90	1851.92	1849.37	1851.00	1200	0	5
2023.03.06	17:15:00	1851.07	1853.11	1850.60	1851.28	1014	0	5
2023.03.06	17:30:00	1851.24	1853.99	1851.02	1853.36	1015	0	5
2023.03.06	17:45:00	1853.42	1853.75	1850.84	1850.99	1007	0	5
2023.03.06	18:00:00	1850.99	1852.43	1850.25	1851.22	896	0	5
2023.03.06	18:15:00	1851.16	1851.40	1849.40	1850.30	833	0	5
2023.03.06	18:30:00	1850.30	1852.15	1850.16	1850.38	854	0	5
2023.03.06	18:45:00	1850.55	1851.99	1849.87	1851.66	736	0	5
2023.03.06	19:00:00	1851.72	1851.93	1850.73	1851.90	682	0	5
2023.03.06	19:15:00	1851.87	1852.81	1849.83	1850.01	664	0	0
2023.03.06	19:30:00	1850.03	1850.31	1849.18	1849.60	648	0	5
2023.03.06	19:45:00	1849.60	1850.48	1848.41	1850.37	713	0	5
2023.03.06	20:00:00	1850.38	1850.38	1848.05	1848.75	704	0	5
2023.03.06	20:15:00	1848.76	1849.58	1848.68	1848.81	712	0	5
2023.03.06	20:30:00	1849.01	1849.43	1847.88	1847.98	658	0	5
2023.03.06	20:45:00	1847.94	1847.97	1846.45	1847.10	690	0	5
2023.03.06	21:00:00	1847.00	1847.15	1845.73	1845.83	609	0	5
2023.03.06	21:15:00	1845.72	1847.15	1845.13	1847.15	461	0	5
2023.03.06	21:30:00	1847.08	1847.10	1845.30	1845.39	518	0	5
2023.03.06	21:45:00	1845.39	1846.65	1845.35	1846.15	355	0	5
2023.03.06	22:00:00	1846.11	1846.95	1845.63	1846.57	468	0	5
2023.03.06	22:15:00	1846.49	1846.91	1846.13	1846.50	464	0	5
2023.03.06	22:30:00	1846.48	1847.29	1845.87	1847.03	523	0	5
2023.03.06	22:45:00	1847.04	1847.11	1846.13	1846.65	613	0	5
2023.03.06	23:00:00	1846.60	1846.85	1846.08	1846.23	276	0	5
2023.03.06	23:15:00	1846.23	1846.98	1846.18	1846.92	134	0	5
2023.03.06	23:30:00	1846.88	1847.11	1846.73	1846.92	210	0	5
2023.03.06	23:45:00	1846.93	1847.14	1846.68	1846.69	199	0	5
2023.03.07	01:00:00	1846.65	1846.70	1845.86	1846.58	174	0	10
2023.03.07	01:15:00	1846.47	1846.95	1846.22	1846.46	199	0	5
2023.03.07	01:30:00	1846.42	1847.01	1846.42	1847.01	184	0	14
2023.03.07	01:45:00	1846.95	1846.97	1846.34	1846.38	207	0	10
2023.03.07	02:00:00	1846.31	1846.36	1844.84	1845.01	419	0	5
2023.03.07	02:15:00	1845.01	1845.03	1844.02	1844.98	318	0	7
2023.03.07	02:30:00	1844.98	1845.89	1844.81	1845.70	320	0	5
2023.03.07	02:45:00	1845.65	1845.99	1845.02	1845.86	393	0	5
2023.03.07	03:00:00	1845.93	1846.53	1844.89	1845.44	571	0	5
2023.03.07	03:15:00	1845.45	1846.59	1845.26	1846.26	461	0	8
2023.03.07	03:30:00	1846.20	1847.88	1845.82	1846.86	618	0	6
2023.03.07	03:45:00	1846.90	1848.48	1846.57	1847.88	571	0	5
2023.03.07	04:00:00	1847.96	1850.42	1847.32	1849.96	737	0	5
2023.03.07	04:15:00	1849.96	1850.48	1849.61	1849.92	544	0	5
2023.03.07	04:30:00	1849.87	1850.18	1849.28	1850.11	457	0	6
2023.03.07	04:45:00	1850.04	1850.08	1848.88	1849.14	434	0	5
2023.03.07	05:00:00	1849.09	1849.16	1847.93	1848.14	404	0	5
2023.03.07	05:15:00	1848.20	1849.10	1847.81	1848.76	382	0	5
2023.03.07	05:30:00	1848.74	1848.99	1847.89	1847.96	576	0	5
2023.03.07	05:45:00	1847.92	1847.96	1846.53	1847.55	527	0	5
2023.03.07	06:00:00	1847.55	1848.18	1847.18	1847.60	354	0	5
2023.03.07	06:15:00	1847.63	1848.21	1847.12	1848.05	316	0	6
2023.03.07	06:30:00	1848.03	1848.64	1847.74	1848.48	273	0	9
2023.03.07	06:45:00	1848.48	1848.78	1847.09	1847.36	249	0	7
2023.03.07	07:00:00	1847.36	1847.92	1846.93	1847.87	326	0	6
2023.03.07	07:15:00	1847.90	1848.48	1847.50	1848.41	311	0	9
2023.03.07	07:30:00	1848.38	1849.52	1848.36	1848.99	480	0	5
2023.03.07	07:45:00	1848.99	1849.07	1847.04	1847.37	368	0	9
2023.03.07	08:00:00	1847.41	1848.07	1847.07	1847.57	432	0	9
2023.03.07	08:15:00	1847.47	1848.47	1847.07	1847.52	412	0	9
2023.03.07	08:30:00	1847.63	1848.24	1847.45	1848.11	325	0	8
2023.03.07	08:45:00	1848.11	1848.12	1846.77	1846.78	338	0	7
2023.03.07	09:00:00	1846.69	1848.24	1845.34	1847.37	557	0	5
2023.03.07	09:15:00	1847.37	1851.51	1847.21	1851.42	656	0	5
2023.03.07	09:30:00	1851.38	1851.62	1849.71	1849.81	607	0	5
2023.03.07	09:45:00	1849.91	1849.91	1848.36	1848.47	662	0	6
2023.03.07	10:00:00	1848.40	1849.63	1846.14	1846.21	862	0	9
2023.03.07	10:15:00	1846.24	1847.30	1845.91	1847.26	753	0	6
2023.03.07	10:30:00	1847.24	1848.36	1846.73	1846.92	796	0	8
2023.03.07	10:45:00	1846.84	1847.02	1846.18	1846.40	616	0	7
2023.03.07	11:00:00	1846.40	1847.01	1845.82	1845.91	711	0	5
2023.03.07	11:15:00	1845.91	1846.60	1844.84	1845.83	745	0	9
2023.03.07	11:30:00	1845.84	1846.41	1844.90	1844.97	676	0	8
2023.03.07	11:45:00	1844.95	1845.20	1843.42	1843.82	706	0	5
2023.03.07	12:00:00	1843.82	1844.08	1843.20	1843.56	654	0	5
2023.03.07	12:15:00	1843.48	1844.33	1842.89	1844.02	579	0	5
2023.03.07	12:30:00	1844.06	1844.19	1842.71	1843.62	567	0	7
2023.03.07	12:45:00	1843.62	1843.76	1843.05	1843.09	500	0	9
2023.03.07	13:00:00	1843.00	1843.97	1842.58	1843.79	598	0	5
2023.03.07	13:15:00	1843.79	1843.79	1842.19	1842.69	570	0	7
2023.03.07	13:30:00	1842.70	1842.75	1841.65	1841.83	620	0	7
2023.03.07	13:45:00	1841.76	1842.36	1840.97	1841.95	699	0	5
2023.03.07	14:00:00	1841.94	1841.94	1840.37	1841.26	659	0	5
2023.03.07	14:15:00	1841.26	1841.39	1840.71	1840.84	591	0	6
2023.03.07	14:30:00	1840.84	1840.84	1838.93	1839.82	692	0	5
2023.03.07	14:45:00	1839.85	1840.17	1838.89	1839.67	687	0	5
2023.03.07	15:00:00	1839.62	1840.19	1837.43	1838.23	994	0	4
2023.03.07	15:15:00	1838.20	1838.28	1833.94	1834.68	998	0	5
2023.03.07	15:30:00	1834.54	1837.23	1833.41	1837.19	1055	0	5
2023.03.07	15:45:00	1837.31	1837.31	1834.41	1835.49	773	0	5
2023.03.07	16:00:00	1835.42	1835.55	1832.05	1833.17	1040	0	5
2023.03.07	16:15:00	1833.26	1834.79	1832.67	1832.87	941	0	5
2023.03.07	16:30:00	1832.86	1833.58	1829.98	1830.77	1301	0	5
2023.03.07	16:45:00	1830.71	1832.36	1829.92	1831.76	1203	0	5
2023.03.07	17:00:00	1831.74	1831.76	1821.54	1823.03	1621	0	5
2023.03.07	17:15:00	1823.02	1825.12	1821.25	1821.74	1508	0	5
2023.03.07	17:30:00	1821.76	1826.00	1819.98	1820.04	1466	0	5
2023.03.07	17:45:00	1820.08	1822.14	1815.67	1818.01	1456	0	5
2023.03.07	18:00:00	1817.97	1820.67	1816.86	1819.24	1327	0	5
2023.03.07	18:15:00	1819.30	1820.21	1817.50	1818.20	1215	0	5
2023.03.07	18:30:00	1818.16	1820.13	1817.85	1819.27	1115	0	5
2023.03.07	18:45:00	1819.24	1821.07	1818.87	1820.05	1059	0	5
2023.03.07	19:00:00	1820.04	1821.70	1819.95	1821.56	932	0	5
2023.03.07	19:15:00	1821.66	1823.13	1820.69	1820.83	1113	0	5
2023.03.07	19:30:00	1820.83	1820.83	1817.55	1818.27	1073	0	5
2023.03.07	19:45:00	1818.21	1819.05	1816.93	1817.05	1012	0	5
2023.03.07	20:00:00	1817.12	1818.13	1814.69	1815.57	1005	0	5
2023.03.07	20:15:00	1815.67	1817.04	1814.57	1815.78	1051	0	5
2023.03.07	20:30:00	1815.83	1816.93	1814.45	1814.81	802	0	5
2023.03.07	20:45:00	1814.82	1815.34	1812.91	1814.61	863	0	5
2023.03.07	21:00:00	1814.50	1815.54	1814.43	1814.98	736	0	5
2023.03.07	21:15:00	1814.97	1815.72	1813.83	1813.93	748	0	5
2023.03.07	21:30:00	1813.97	1814.68	1813.03	1813.31	768	0	5
2023.03.07	21:45:00	1813.26	1814.10	1812.68	1813.88	626	0	5
2023.03.07	22:00:00	1813.88	1815.10	1813.88	1814.80	682	0	5
2023.03.07	22:15:00	1814.78	1815.36	1814.18	1814.72	552	0	5
2023.03.07	22:30:00	1814.69	1815.98	1814.46	1815.21	586	0	5
2023.03.07	22:45:00	1815.21	1815.51	1813.86	1814.02	710	0	5
2023.03.07	23:00:00	1814.08	1814.93	1814.06	1814.30	358	0	5
2023.03.07	23:15:00	1814.32	1814.77	1813.87	1813.95	301	0	7
2023.03.07	23:30:00	1814.02	1814.16	1813.58	1813.76	302	0	9
2023.03.07	23:45:00	1813.77	1813.87	1812.96	1813.00	290	0	9
2023.03.08	01:00:00	1813.78	1814.32	1813.48	1814.07	181	0	5
2023.03.08	01:15:00	1814.07	1814.38	1813.77	1814.08	258	0	16
2023.03.08	01:30:00	1814.10	1814.13	1813.35	1813.86	266	0	12
2023.03.08	01:45:00	1813.81	1814.27	1813.33	1813.98	339	0	9
2023.03.08	02:00:00	1814.01	1814.12	1812.65	1812.79	458	0	5
2023.03.08	02:15:00	1812.79	1813.70	1812.29	1812.77	414	0	5
2023.03.08	02:30:00	1812.79	1813.33	1812.64	1812.92	443	0	12
2023.03.08	02:45:00	1812.93	1813.39	1812.52	1813.31	448	0	9
2023.03.08	03:00:00	1813.37	1813.61	1811.32	1811.86	807	0	9
2023.03.08	03:15:00	1811.91	1813.01	1811.76	1811.99	618	0	7
2023.03.08	03:30:00	1812.14	1814.13	1812.05	1813.12	745	0	9
2023.03.08	03:45:00	1813.12	1813.70	1812.25	1812.31	597	0	9
2023.03.08	04:00:00	1812.27	1812.86	1811.86	1812.35	469	0	6
2023.03.08	04:15:00	1812.43	1812.58	1811.85	1812.19	294	0	5
2023.03.08	04:30:00	1812.19	1812.71	1811.20	1811.45	492	0	5
2023.03.08	04:45:00	1811.45	1812.02	1810.55	1810.95	601	0	9
2023.03.08	05:00:00	1811.00	1811.58	1810.14	1810.14	628	0	5
2023.03.08	05:15:00	1810.11	1810.37	1809.60	1809.99	587	0	5
2023.03.08	05:30:00	1810.03	1810.61	1809.98	1810.11	411	0	6
